number_box,number_zakaza,ves_box
64180,431,1.73
64181,431,4.28
64182,431,3.08
64183,431,3.88
64184,431,12.55
64185,431,10.53
64186,431,16.12
64187,431,6.93
64188,431,3.45
64189,431,5.69
64190,431,1.47
64191,431,3.62
64192,431,5.73
64193,431,15.76
64194,431,11.84
64195,431,2.89
64196,431,2.7
64197,431,18.86
64198,431,5.58
64199,431,5.66
64200,431,1.89
64201,431,3.63
64202,431,3.6
64203,431,4.34
64204,431,5.32
64205,431,18.69
64206,431,7.11
64207,431,3.36
64208,431,1.18
64209,431,0.88
64210,431,6.04
64211,431,19.78
64212,431,6.15
64213,431,19.54
64214,431,21.86
64215,431,5.72
64216,431,3.23
64217,431,2.34
64218,431,4.41
64219,431,12.59
64220,431,4.38
64221,431,2.7
64222,431,3.6
64223,431,5.26
64224,431,4.04
64225,431,4.08
64226,431,3.45
64227,431,5.65
64228,431,2.85
64229,431,1.81
64230,431,5.61
64231,431,19.07
64232,431,22.43
64233,431,1.98
64234,431,15.35
64235,431,1.22
64236,431,7.64
64237,431,5.32
64238,431,2.96
64239,431,10.29
64240,431,9.67
64241,431,17.32
64242,431,19.16
64243,431,12.24
64244,431,4.83
64245,431,4.18
64246,431,14.43
64247,431,3.21
64248,431,9.4
64249,431,4.01
64250,431,22.82
64251,431,5.32
64252,431,15.05
64253,431,1.66
64254,431,4.35
64255,431,5.57
64256,431,5.55
64257,431,21.1
64258,431,3.88
64259,431,4.32
64260,431,2.14
64261,431,19.87
64262,431,5.77
64263,431,3.64
64264,431,12.55
64265,431,4.58
64266,431,18.14
64267,431,4.91
64268,431,6.63
64269,431,3.52
64270,431,6.23
64271,431,5.59
64272,431,4.03
64273,431,23.3
64274,431,14.9
64275,431,8.4
64276,432,5.75
64277,432,3.64
64278,432,5.32
64279,432,3.76
64280,432,7.34
64281,432,5.57
64282,432,4.18
64283,432,6.75
64284,432,11.19
64285,432,4.41
64286,432,4.8
64287,432,2.34
64288,432,18.88
64289,432,3.43
64290,432,5.06
64291,432,20.58
64292,432,12.78
64293,432,15.27
64294,432,14.43
64295,432,4.77
64296,432,2.62
64297,432,22.43
64298,432,3.8
64299,432,4.16
64300,432,16.56
64301,432,10.6
64302,432,19.07
64303,432,13.46
64304,432,5.04
64305,432,6.53
64306,432,3.76
64307,432,15.35
64308,432,15.76
64309,432,3.46
64310,432,2.99
64311,432,5.67
64312,432,4.92
64313,432,3.48
64314,432,5.85
64315,432,4.83
64316,432,3.64
64317,432,7.64
64318,432,21.9
64319,432,3.07
64320,432,17.55
64321,432,4.04
64322,432,15.28
64323,432,3.56
64324,432,4.35
64325,432,7.04
64326,432,5.1
64327,432,3.68
64328,432,8.4
64329,432,19.87
64330,432,4.31
64331,432,18.14
64332,432,15.02
64333,432,4.77
64334,432,2.85
64335,432,3.67
64336,432,6.63
64337,432,3.97
64338,432,11.74
64339,432,3.69
64340,432,2.84
64341,432,1.81
64342,432,6.02
64343,432,12.52
64344,432,3.7
64345,432,1.83
64346,432,2.26
64347,432,2.31
64348,432,15.76
64349,432,18.3
64350,432,4.92
64351,432,6.12
64352,432,1.95
64353,432,4.7
64354,432,5.55
64355,432,3.26
64356,432,4.81
64357,432,12.63
64358,432,5.5
64359,432,6.8
64360,432,12.44
64361,432,3.64
64362,432,5.47
64363,432,19.54
64364,432,1.22
64365,432,4.26
64366,432,3.45
64367,432,10.12
64368,432,14.9
64369,432,4.08
64370,432,5.91
64371,432,5.14
64372,432,10.25
64373,432,18.7
64374,432,3.94
64375,432,2.73
64376,432,10.53
64377,432,2.22
64378,432,5.43
64379,432,5.55
64380,432,3.99
64381,432,21.1
64382,432,6.6
64383,432,9.56
64384,432,3.14
64385,432,5.88
64386,432,2.14
64387,432,3.62
64388,432,9.4
64389,432,1.47
64390,432,19.16
64391,432,7.11
64392,432,4.62
64393,432,11.73
64394,432,23.15
64395,432,3.36
64396,432,2.91
64397,432,2.11
64398,432,5.51
64399,432,1.73
64400,432,5.56
64401,432,2.8
64402,432,14.35
64403,432,10.51
64404,432,5.65
64405,432,1.98
64406,432,14.86
64407,432,3.63
64408,432,21.86
64409,432,4.3
64410,432,12.55
64411,432,11.11
64412,432,3.22
64413,432,18.6
64414,432,2.93
64415,432,5.73
64416,432,4.39
64417,432,4.16
64418,432,13.08
64419,432,5.27
64420,432,6.26
64421,432,2.13
64422,432,3.88
64423,432,3.28
64424,432,2.7
64425,432,5.32
64426,432,2
64427,433,2.75
64428,433,2.93
64429,433,15.35
64430,433,3.08
64431,433,4.18
64432,433,18.6
64433,433,12.59
64434,433,3.48
64435,433,3.41
64436,433,12.26
64437,433,20.58
64438,433,6.15
64439,433,5.61
64440,433,4.9
64441,433,3.64
64442,433,5.33
64443,433,18.3
64444,433,9.67
64445,433,6.02
64446,433,5.56
64447,433,1.81
64448,433,4.39
64449,433,16.12
64450,433,4.92
64451,433,2.5
64452,433,5.66
64453,433,6.34
64454,433,6.23
64455,433,3.22
64456,433,6.8
64457,433,3.36
64458,433,5.75
64459,433,6.57
64460,433,19.78
64461,433,20.06
64462,433,5.91
64463,433,2.8
64464,433,15.76
64465,433,2.96
64466,433,6.58
64467,433,10.29
64468,433,2.85
64469,433,5.5
64470,433,3.45
64471,433,3.83
64472,433,4.13
64473,433,13.31
64474,433,22.82
64475,433,4.82
64476,433,19.3
64477,433,2.61
64478,433,12.24
64479,433,4.47
64480,433,11.35
64481,433,9.56
64482,433,18.69
64483,433,17.79
64484,433,12.52
64485,433,5.59
64486,433,6.34
64487,433,14.86
64488,433,4.08
64489,433,4.04
64490,433,18.86
64491,433,3.27
64492,433,4.38
64493,433,3.99
64494,433,6.6
64495,433,5.32
64496,433,2.14
64497,433,5.73
64498,433,13.08
64499,433,16.26
64500,433,4.83
64501,433,20.29
64502,433,5.57
64503,433,4.08
64504,433,16.56
64505,433,5.04
64506,433,2.84
64507,433,3.46
64508,433,11.73
64509,433,4.46
64510,433,3.56
64511,433,4.05
64512,433,23.15
64513,433,3.42
64514,433,23.3
64515,433,5.06
64516,433,3.94
64517,433,8.4
64518,433,2.31
64519,433,4.85
64520,433,17.32
64521,433,1.66
64522,433,6.04
64523,433,4.16
64524,433,17.55
64525,433,5.56
64526,433,5.47
64527,433,1.29
64528,433,15.58
64529,433,4.13
64530,433,12.58
64531,433,4.92
64532,433,15.27
64533,433,4.26
64534,433,4.11
64535,433,6.53
64536,433,4.77
64537,433,2.7
64538,433,5.87
64539,433,5.55
64540,433,5.27
64541,433,1.95
64542,433,1.22
64543,433,18.14
64544,433,5.66
64545,433,14.9
64546,433,3.43
64547,433,4.9
64548,433,12.44
64549,433,2.89
64550,433,11.19
64551,433,11.11
64552,433,5.88
64553,433,5.32
64554,433,6.02
64555,433,2.22
64556,433,3.76
64557,433,22.43
64558,433,3.45
64559,433,5.69
64560,433,19.08
64561,433,2.14
64562,433,0.88
64563,433,7.01
64564,433,6.63
64565,433,0.41
64566,433,4.81
64567,433,19.54
64568,433,4.91
64569,433,3.69
64570,433,19.07
64571,433,4.35
64572,433,3.8
64573,434,23.15
64574,434,4.41
64575,434,6.63
64576,434,4.77
64577,434,1.73
64578,434,10.6
64579,434,10.25
64580,434,4.26
64581,434,3.69
64582,434,6.63
64583,434,25.71
64584,434,15.76
64585,434,3.76
64586,434,6.53
64587,434,2.8
64588,434,19.83
64589,434,5.75
64590,434,3.88
64591,434,19.31
64592,434,6.02
64593,434,10.29
64594,434,4.85
64595,434,5.88
64596,434,7.11
64597,434,12.55
64598,434,3.45
64599,434,3.07
64600,434,1.29
64601,434,3.64
64602,434,3.62
64603,434,5.56
64604,434,3.8
64605,434,2.73
64606,434,16.81
64607,434,2.62
64608,434,5.61
64609,434,3.99
64610,434,2.5
64611,434,6.02
64612,434,5.59
64613,434,3.18
64614,434,22.43
64615,434,3.06
64616,434,11.2
64617,434,4.62
64618,434,2.96
64619,434,2.91
64620,434,2.22
64621,434,3.6
64622,434,4.9
64623,434,19.07
64624,434,4.38
64625,434,2
64626,434,4.3
64627,434,15.76
64628,434,3.46
64629,434,12.58
64630,434,2.14
64631,434,4.13
64632,434,5.32
64633,434,4.9
64634,434,18.14
64635,434,7.04
64636,434,3.21
64637,434,2.14
64638,434,2.85
64639,434,5.69
64640,434,5.85
64641,434,4.83
64642,434,5.77
64643,434,13.75
64644,434,2.34
64645,434,5.55
64646,434,1.81
64647,434,3.22
64648,434,14.43
64649,434,12.78
64650,434,5.06
64651,434,3.48
64652,434,6.12
64653,434,13.31
64654,434,5.72
64655,434,5.67
64656,434,3.45
64657,434,0.89
64658,434,3.16
64659,434,2.14
64660,434,9.56
64661,434,5.58
64662,434,4.32
64663,434,5.85
64664,434,3.43
64665,434,5.1
64666,434,5.17
64667,434,2.14
64668,434,5.73
64669,434,5.55
64670,434,3.36
64671,434,3.63
64672,434,15.05
64673,434,2.75
64674,434,3.28
64675,434,17.79
64676,434,1
64677,434,2.7
64678,434,5.66
64679,434,4.34
64680,434,4.35
64681,434,10.12
64682,434,1.47
64683,434,16.12
64684,434,5.5
64685,434,4.18
64686,434,12.59
64687,434,20.29
64688,434,2.11
64689,434,5.75
64690,434,12.52
64691,434,3.63
64692,434,5.66
64693,434,19.53
64694,434,2.2
64695,434,6.8
64696,434,4.29
64697,434,4.28
64698,434,14.9
64699,434,2.99
64700,434,16.56
64701,434,3.67
64702,434,2.84
64703,434,6.57
64704,434,4.47
64705,434,18.88
64706,434,7.34
64707,434,1.66
64708,434,4.81
64709,434,4.81
64710,434,3.88
64711,434,2.31
64712,435,7.04
64713,435,2.84
64714,435,6.6
64715,435,4.28
64716,435,2.14
64717,435,19.08
64718,435,4.77
64719,435,3.26
64720,435,5.59
64721,435,5.55
64722,435,1.18
64723,435,2.89
64724,435,3.76
64725,435,21.51
64726,435,15.02
64727,435,5.85
64728,435,14.86
64729,435,19.53
64730,435,12.78
64731,435,19.54
64732,435,11.84
64733,435,4.47
64734,435,23.3
64735,435,4.29
64736,435,5.17
64737,435,11.73
64738,435,5.91
64739,435,5.26
64740,435,4.35
64741,435,1.29
64742,435,5.47
64743,435,4.04
64744,435,2.85
64745,435,12.58
64746,435,14.63
64747,435,1.66
64748,435,2.55
64749,435,2.31
64750,435,22.82
64751,435,14.43
64752,435,5.73
64753,435,4.81
64754,435,3.6
64755,435,4.33
64756,435,4.44
64757,435,15.35
64758,435,3.23
64759,435,15.76
64760,435,3.26
64761,435,4.13
64762,435,5.67
64763,435,6.26
64764,435,3.76
64765,435,2.96
64766,435,3.56
64767,435,0.89
64768,435,5.27
64769,435,17.55
64770,435,9.4
64771,435,10.6
64772,435,18.69
64773,435,3.63
64774,435,4.84
64775,435,4.03
64776,435,8.4
64777,435,6.02
64778,435,1.81
64779,435,5.04
64780,435,2.14
64781,435,4.01
64782,435,6.23
64783,435,4.77
64784,435,15.05
64785,435,4.83
64786,435,19.16
64787,435,4.74
64788,435,5.14
64789,435,2.61
64790,435,11.74
64791,435,3.68
64792,435,3.08
64793,435,6.12
64794,435,5.58
64795,435,6.57
64796,435,18.14
64797,435,4.08
64798,435,2.7
64799,435,0.75
64800,435,2.75
64801,435,1.76
64802,435,15.27
64803,435,3.07
64804,435,4.77
64805,435,6.73
64806,435,5.66
64807,435,6.75
64808,435,4.82
64809,435,13.08
64810,435,18.88
64811,435,5.88
64812,435,3.18
64813,435,3.97
64814,435,16.56
64815,435,12.75
64816,435,2.11
64817,435,3.07
64818,435,2.7
64819,435,3.7
64820,435,10.53
64821,435,5.5
64822,435,1.73
64823,435,0.88
64824,435,6.63
64825,435,2.62
64826,435,3.62
64827,435,3.88
64828,435,23.15
64829,435,12.59
64830,435,14.35
64831,435,1
64832,435,5.72
64833,435,15.35
64834,435,4.92
64835,435,4.04
64836,435,12.52
64837,435,5.75
64838,435,5.61
64839,435,15.28
64840,435,5.1
64841,435,5.5
64842,435,2.13
64843,435,2
64844,435,0.41
64845,435,12.63
64846,435,5.85
64847,435,3.27
64848,435,2.99
64849,435,17.79
64850,435,2.14
64851,435,4.9
64852,435,2.22
64853,435,19.3
64854,435,5.59
64855,435,7.34
64856,435,2.73
64857,435,2.93
64858,435,1.83
64859,435,3.48
64860,435,19.87
64861,435,4.05
64862,435,6.04
64863,435,3.14
64864,435,4.3
64865,435,4.18
64866,435,4.83
64867,435,11.19
64868,435,5.75
64869,435,12.44
64870,435,21.9
64871,435,6.43
64872,435,4.34
64873,436,4.83
64874,436,15.76
64875,436,5.56
64876,436,5.56
64877,436,2.5
64878,436,12.26
64879,436,2.62
64880,436,4.08
64881,436,6.43
64882,436,6.8
64883,436,12.58
64884,436,5.55
64885,436,10.51
64886,436,6.57
64887,436,5.27
64888,436,5.77
64889,436,3.56
64890,436,0.89
64891,436,6.34
64892,436,4.8
64893,436,18.69
64894,436,19.78
64895,436,10.53
64896,436,19.08
64897,436,4.32
64898,436,15.02
64899,436,5.75
64900,436,3.94
64901,436,4.08
64902,436,3.36
64903,436,3.21
64904,436,4.62
64905,436,4.41
64906,436,25.71
64907,436,10.6
64908,436,3.6
64909,436,5.66
64910,436,5.58
64911,436,3.45
64912,436,6.02
64913,436,3.64
64914,436,15.28
64915,436,23.3
64916,436,5.32
64917,436,5.66
64918,436,3.62
64919,436,2.14
64920,436,3.97
64921,436,4.92
64922,436,7.64
64923,436,2.93
64924,436,15.27
64925,436,0.88
64926,436,3.23
64927,436,6.02
64928,436,1.89
64929,436,3.88
64930,436,2.7
64931,436,6.73
64932,436,4.9
64933,436,6.75
64934,436,3.48
64935,436,5.1
64936,436,7.11
64937,436,5.69
64938,436,17.32
64939,436,5.17
64940,436,3.42
64941,436,18.3
64942,436,1.83
64943,436,4.7
64944,436,3.69
64945,436,3.43
64946,436,18.14
64947,436,4.18
64948,436,21.1
64949,436,3.64
64950,436,4.31
64951,436,22.82
64952,436,5.51
64953,436,4.9
64954,436,2.73
64955,436,4.85
64956,436,3.06
64957,436,19.83
64958,436,7.04
64959,436,2.2
64960,436,4.39
64961,436,21.51
64962,436,5.85
64963,436,6.34
64964,436,3.18
64965,436,4.03
64966,436,4.04
64967,436,1.81
64968,436,15.35
64969,436,6.63
64970,436,20.58
64971,436,3.63
64972,436,3.76
64973,436,1.95
64974,436,13.4
64975,436,1.66
64976,436,4.16
64977,436,5.65
64978,436,4.01
64979,436,3.99
64980,436,4.56
64981,436,3.08
64982,436,19.45
64983,436,18.6
64984,436,3.26
64985,436,4.29
64986,436,3.83
64987,436,14.9
64988,436,13.46
64989,436,4.46
64990,436,7.01
64991,436,3.6
64992,436,5.04
64993,436,9.56
64994,436,11.35
64995,436,9.67
64996,436,5.61
64997,436,5.5
64998,436,2.26
64999,436,3.88
65000,436,3.8
65001,436,17.55
65002,436,5.47
65003,436,20.06
65004,436,3.07
65005,436,11.2
65006,436,1.47
65007,436,3.18
65008,436,2.75
65009,436,2.14
65010,436,1.18
65011,436,4.44
65012,436,5.26
65013,437,4.18
65014,437,2
65015,437,2.44
65016,437,17.55
65017,437,15.27
65018,437,3.97
65019,437,11.73
65020,437,2.14
65021,437,5.75
65022,437,5.91
65023,437,7.11
65024,437,5.1
65025,437,5.5
65026,437,5.85
65027,437,12.78
65028,437,15.76
65029,437,4.82
65030,437,4.08
65031,437,19.31
65032,437,12.59
65033,437,0.89
65034,437,1.89
65035,437,6.26
65036,437,5.59
65037,437,11.2
65038,437,4.9
65039,437,4.35
65040,437,4.13
65041,437,5.73
65042,437,4.46
65043,437,6.8
65044,437,3.27
65045,437,4.74
65046,437,6.63
65047,437,4.7
65048,437,5.88
65049,437,4.81
65050,437,4.91
65051,437,19.3
65052,437,12.55
65053,437,5.17
65054,437,2.62
65055,437,10.6
65056,437,6.12
65057,437,3.23
65058,437,9.4
65059,437,2.14
65060,437,6.58
65061,437,5.26
65062,437,3.21
65063,437,14.63
65064,437,12.18
65065,437,19.87
65066,437,4.85
65067,437,2.7
65068,437,2.61
65069,437,3.46
65070,437,2.2
65071,437,2.13
65072,437,2.93
65073,437,3.07
65074,437,4.34
65075,437,2.11
65076,437,12.52
65077,437,5.72
65078,437,4.29
65079,437,1.73
65080,437,21.1
65081,437,23.3
65082,437,4.77
65083,437,4.84
65084,437,1.47
65085,437,15.35
65086,437,6.43
65087,437,2.96
65088,437,16.12
65089,437,4.11
65090,437,18.69
65091,437,2.85
65092,437,4.08
65093,437,21.51
65094,437,13.08
65095,437,4.47
65096,437,1.73
65097,437,3.88
65098,437,5.66
65099,437,5.04
65100,437,19.07
65101,437,16.55
65102,437,10.29
65103,437,12.75
65104,437,6.34
65105,437,2.75
65106,437,19.53
65107,437,3.52
65108,437,2.34
65109,437,5.32
65110,437,12.55
65111,437,6.6
65112,437,16.81
65113,437,5.58
65114,437,6.63
65115,437,3.22
65116,437,25.71
65117,437,5.87
65118,437,2.5
65119,437,3.7
65120,437,7.01
65121,437,3.26
65122,437,3.18
65123,437,4.05
65124,437,3.88
65125,437,15.76
65126,437,2.84
65127,437,3.64
65128,437,15.58
65129,437,10.25
65130,437,5.32
65131,437,3.16
65132,437,6.57
65133,437,3.63
65134,437,18.7
65135,437,5.55
65136,437,7.34
65137,438,15.35
65138,438,5.04
65139,438,3.64
65140,438,6.63
65141,438,3.6
65142,438,5.66
65143,438,2.55
65144,438,5.33
65145,438,19.53
65146,438,15.58
65147,438,11.11
65148,438,4.34
65149,438,8.4
65150,438,4.82
65151,438,5.5
65152,438,5.75
65153,438,4.56
65154,438,1.73
65155,438,1.89
65156,438,5.58
65157,438,5.75
65158,438,3.52
65159,438,2.84
65160,438,3.67
65161,438,6.58
65162,438,19.07
65163,438,2
65164,438,3.62
65165,438,5.91
65166,438,21.9
65167,438,4.92
65168,438,5.32
65169,438,7.04
65170,438,3.23
65171,438,11.74
65172,438,22.43
65173,438,20.29
65174,438,12.18
65175,438,5.67
65176,438,4.26
65177,438,2.14
65178,438,12.26
65179,438,5.59
65180,438,21.86
65181,438,5.32
65182,438,9.4
65183,438,4.92
65184,438,6.02
65185,438,6.34
65186,438,4.05
65187,438,2.96
65188,438,2.14
65189,438,12.59
65190,438,4.41
65191,438,23.15
65192,438,14.9
65193,438,3.7
65194,438,2.34
65195,438,4.9
65196,438,3.8
65197,438,6.04
65198,438,18.86
65199,438,1.22
65200,438,5.61
65201,438,19.08
65202,438,4.77
65203,438,1.95
65204,438,2.11
65205,438,3.76
65206,438,15.76
65207,438,2.7
65208,438,3.45
65209,438,5.43
65210,438,3.94
65211,438,5.1
65212,438,12.44
65213,438,5.66
65214,438,2.89
65215,438,2.85
65216,438,6.26
65217,438,5.51
65218,438,2.99
65219,438,2.5
65220,438,4.83
65221,438,2.7
65222,438,5.47
65223,438,5.65
65224,438,5.32
65225,438,2.75
65226,438,1.83
65227,438,6.34
65228,438,17.79
65229,438,3.68
65230,438,4.34
65231,438,6.93
65232,438,22.82
65233,438,14.86
65234,438,18.7
65235,438,3.16
65236,438,25.71
65237,438,5.26
65238,438,6.75
65239,438,3.6
65240,438,3.46
65241,438,5.72
65242,438,5.87
65243,438,4.74
65244,438,4.29
65245,438,6.8
65246,438,7.01
65247,438,12.55
65248,438,13.08
65249,438,6.73
65250,438,2.44
65251,438,6.63
65252,438,17.32
65253,438,5.88
65254,438,2.91
65255,438,19.78
65256,438,6.15
65257,438,5.27
65258,438,4.18
65259,438,2.2
65260,438,13.75
65261,438,4.81
65262,438,18.69
65263,438,4.31
65264,438,18.88
65265,438,10.51
65266,438,6.53
65267,438,3.56
65268,438,4.84
65269,438,18.3
65270,438,3.63
65271,438,9.56
65272,438,14.35
65273,438,13.46
65274,438,4.39
65275,438,3.64
65276,438,11.73
65277,438,3.08
65278,438,3.07
65279,438,3.18
65280,438,7.34
65281,438,15.76
65282,438,12.52
65283,438,4.8
65284,438,2.62
65285,438,4.13
65286,438,3.76
65287,438,4.33
65288,438,15.28
65289,439,4.46
65290,439,3.63
65291,439,18.7
65292,439,3.64
65293,439,6.93
65294,439,2.5
65295,439,15.28
65296,439,3.27
65297,439,5.61
65298,439,4.16
65299,439,19.87
65300,439,12.26
65301,439,7.04
65302,439,4.91
65303,439,6.34
65304,439,2.96
65305,439,4.18
65306,439,4.85
65307,439,3.88
65308,439,15.35
65309,439,4.77
65310,439,2.55
65311,439,11.19
65312,439,6.8
65313,439,3.52
65314,439,19.83
65315,439,3.69
65316,439,4.08
65317,439,6.26
65318,439,13.4
65319,439,14.9
65320,439,19.53
65321,439,17.79
65322,439,5.56
65323,439,23.15
65324,439,15.35
65325,439,4.18
65326,439,6.12
65327,439,5.32
65328,439,4.77
65329,439,3.64
65330,439,5.32
65331,439,11.35
65332,439,3.18
65333,439,12.52
65334,439,19.3
65335,439,5.75
65336,439,3.83
65337,439,20.58
65338,439,18.88
65339,439,2.14
65340,439,6.02
65341,439,2.91
65342,439,5.85
65343,439,2.34
65344,439,3.62
65345,439,5.57
65346,439,4.9
65347,439,16.12
65348,439,20.06
65349,439,4.47
65350,439,4.32
65351,439,5.73
65352,439,6.58
65353,439,3.99
65354,439,6.6
65355,439,3.14
65356,439,22.82
65357,439,1.73
65358,439,5.47
65359,439,19.54
65360,439,22.43
65361,439,3.07
65362,439,2.85
65363,439,4.58
65364,439,5.43
65365,439,2.75
65366,439,4.13
65367,439,0.41
65368,439,4.04
65369,439,3.46
65370,439,3.26
65371,439,2.2
65372,439,3.07
65373,439,6.15
65374,439,5.67
65375,439,5.59
65376,439,4.41
65377,439,4.81
65378,439,5.51
65379,439,10.6
65380,439,5.04
65381,439,3.23
65382,439,3.64
65383,439,5.17
65384,439,4.44
65385,439,5.1
65386,439,3.45
65387,439,5.58
65388,439,3.08
65389,439,15.27
65390,439,21.86
65391,439,0.88
65392,439,3.18
65393,439,21.1
65394,439,11.74
65395,439,1.83
65396,439,13.46
65397,439,1.47
65398,439,6.57
65399,439,3.41
65400,439,4.77
65401,439,4.05
65402,439,4.35
65403,439,4.01
65404,439,13.75
65405,439,5.27
65406,439,5.85
65407,439,15.76
65408,439,2.26
65409,439,2.7
65410,439,4.38
65411,439,2.22
